Timestamp,Temperature,Wind Speed,Pressure,Humidity
2020-06-07T03:45:00,22.8,2.1,996,90
2020-06-07T04:00:00,22.5,2.1,996,90
2020-06-07T04:15:00,22.3,2.1,996,91
2020-06-07T04:30:00,22,2.1,996,92
2020-06-07T04:45:00,21.7,2.1,996,93
2020-06-07T05:00:00,21.7,1.95,996,93
2020-06-07T05:15:00,21.7,1.8,997,93
2020-06-07T05:30:00,21.7,1.65,997,93
2020-06-07T05:45:00,21.7,1.5,997,93
2020-06-07T06:00:00,22,1.12,997,92
2020-06-07T06:15:00,22.3,0.75,997,91
2020-06-07T06:30:00,22.5,0.37,997,90
2020-06-07T06:45:00,22.8,2.2,997,90
2020-06-07T07:00:00,23.1,2,997,88
2020-06-07T07:15:00,23.4,2.1,998,87
2020-06-07T07:30:00,23.6,2.2,998,85
2020-06-07T07:45:00,23.9,2.3,998,84
2020-06-07T08:00:00,23.9,2.4,998,84
2020-06-07T08:15:00,24.1,0.86,998,83
2020-06-07T08:30:00,24.2,1.73,998,82
2020-06-07T08:45:00,24.4,2.6,999,81
2020-06-07T09:00:00,25,3.1,999,75
2020-06-07T09:15:00,25.5,3.59,999,70
2020-06-07T09:30:00,26.1,4.09,999,64
2020-06-07T09:45:00,26.7,4.59,999,60
2020-06-07T10:00:00,26.8,4.34,998,59
2020-06-07T10:15:00,26.9,4.09,998,59
2020-06-07T10:30:00,27.1,3.85,998,58
2020-06-07T10:45:00,27.2,3.6,998,58
2020-06-07T11:00:00,27.4,3.6,998,55
2020-06-07T11:15:00,27.5,3.6,998,53
2020-06-07T11:30:00,27.6,3.6,998,51
2020-06-07T11:45:00,27.8,3.6,999,48
2020-06-07T12:00:00,28.1,3.6,998,47
2020-06-07T12:15:00,28.4,3.6,998,46
2020-06-07T12:30:00,28.6,3.6,998,45
2020-06-07T12:45:00,28.9,3.6,998,44
2020-06-07T13:00:00,29.2,3.6,998,44
2020-06-07T13:15:00,29.4,3.6,998,44
2020-06-07T13:30:00,29.7,3.6,998,44
2020-06-07T13:45:00,30,3.6,998,44
2020-06-07T14:00:00,30,3.6,999,44
2020-06-07T14:15:00,30,2.9,998,44
2020-06-07T14:30:00,30,2.2,998,43
2020-06-07T14:45:00,30,1.5,998,43
2020-06-07T15:00:00,30.1,1.12,998,43
2020-06-07T15:15:00,30.3,0.75,998,43
2020-06-07T15:30:00,30.4,0.37,998,44
2020-06-07T15:45:00,30.6,1.7,998,44
2020-06-07T16:00:00,30.6,0.37,998,44
2020-06-07T16:15:00,30.6,0.75,998,44
2020-06-07T16:30:00,30.6,1.12,997,44
2020-06-07T16:45:00,30.6,1.5,997,44
2020-06-07T17:00:00,30.6,1.9,997,43
2020-06-07T17:15:00,30.6,2.29,997,43
2020-06-07T17:30:00,30.6,2.7,997,42
2020-06-07T17:45:00,30.6,3.1,997,41
2020-06-07T18:00:00,30.3,3.1,997,42
2020-06-07T18:15:00,30,3.1,997,42
2020-06-07T18:30:00,29.7,3.1,997,42
2020-06-07T18:45:00,29.4,3.1,997,43
2020-06-07T19:00:00,28.9,2.7,997,44
2020-06-07T19:15:00,28.3,2.29,997,46
2020-06-07T19:30:00,27.8,1.9,997,48
2020-06-07T19:45:00,27.2,1.5,998,50
2020-06-07T20:00:00,27.2,1.5,998,50
2020-06-07T20:15:00,26.5,1.5,998,53
2020-06-07T20:30:00,25.7,1.5,998,56
2020-06-07T20:45:00,25,1.5,998,60
2020-06-07T21:00:00,24.4,1.65,998,62
2020-06-07T21:15:00,23.9,1.8,998,64
2020-06-07T21:30:00,23.4,1.95,998,66
2020-06-07T21:45:00,22.8,2.1,999,68
2020-06-07T22:00:00,23.2,2.47,999,65
2020-06-07T22:15:00,23.6,2.85,999,61
2020-06-07T22:30:00,24,3.22,999,58
2020-06-07T22:45:00,24.4,3.6,999,55
2020-06-07T23:00:00,24.3,3.47,999,55
2020-06-07T23:15:00,24.1,3.35,999,55
2020-06-07T23:30:00,24,3.22,999,55
2020-06-07T23:45:00,23.9,3.1,999,55
2020-06-08T00:00:00,23.6,3.22,999,57
2020-06-08T00:15:00,23.4,3.35,999,59
2020-06-08T00:30:00,23.1,3.47,999,61
2020-06-08T00:45:00,22.8,3.6,999,63
2020-06-08T01:00:00,22.6,3.47,999,66
2020-06-08T01:15:00,22.5,3.35,999,69
2020-06-08T01:30:00,22.4,3.22,999,72
2020-06-08T01:45:00,22.2,3.1,999,76
2020-06-08T02:00:00,22.2,3.1,1000,76
2020-06-08T02:15:00,22,2.56,1000,78
2020-06-08T02:30:00,21.9,2.03,1000,81
2020-06-08T02:45:00,21.7,1.5,1000,84
2020-06-08T03:00:00,21.7,1,1000,84
2020-06-08T03:15:00,21.7,0.5,1000,85
2020-06-08T03:30:00,21.7,2.8,1000,86
2020-06-08T03:45:00,21.7,1.5,1000,90
2020-06-08T04:00:00,21.8,1.5,1000,89
2020-06-08T04:15:00,21.9,1.5,1000,88
2020-06-08T04:30:00,22.1,1.5,1000,88
2020-06-08T04:45:00,22.2,1.5,1000,87
2020-06-08T05:00:00,22.1,1.77,999,88
2020-06-08T05:15:00,21.9,2.04,999,88
2020-06-08T05:30:00,21.8,2.32,999,89
2020-06-08T05:45:00,21.7,2.6,999,90
2020-06-08T06:00:00,21.7,2.85,999,88
2020-06-08T06:15:00,21.7,3.1,1000,87
2020-06-08T06:30:00,21.7,3.35,1000,85
2020-06-08T06:45:00,21.7,3.6,1000,84
2020-06-08T07:00:00,21.9,3.1,1000,80
2020-06-08T07:15:00,22.2,2.6,1000,76
2020-06-08T07:30:00,22.2,2.6,1000,73
2020-06-08T07:45:00,22.2,2.6,1001,71
2020-06-08T08:00:00,22.2,2.6,1001,71
2020-06-08T08:15:00,22.4,1.73,1001,70
2020-06-08T08:30:00,22.6,0.86,1001,70
2020-06-08T08:45:00,22.8,2.3,1001,70
2020-06-08T09:00:00,23.4,0.37,1001,70
2020-06-08T09:15:00,23.9,0.75,1001,70
2020-06-08T09:30:00,24.4,1.12,1001,71
2020-06-08T09:45:00,25,1.5,1001,71
2020-06-08T10:00:00,25.4,1.77,1001,69
2020-06-08T10:15:00,25.9,2.04,1001,68
2020-06-08T10:30:00,26.3,2.32,1001,67
2020-06-08T10:45:00,26.7,2.6,1002,66
2020-06-08T11:00:00,26.9,2.35,1002,65
2020-06-08T11:15:00,27.2,2.1,1002,64
2020-06-08T11:30:00,27.2,2.35,1002,66
2020-06-08T11:45:00,27.2,2.6,1002,67
2020-06-08T12:00:00,27.5,2.32,1001,65
2020-06-08T12:15:00,27.8,2.04,1001,63
2020-06-08T12:30:00,28,1.77,1001,62
2020-06-08T12:45:00,28.3,1.5,1001,60
2020-06-08T13:00:00,28.2,1.9,1001,61
2020-06-08T13:15:00,28.1,2.29,1001,61
2020-06-08T13:30:00,27.9,2.7,1001,62
2020-06-08T13:45:00,27.8,3.1,1001,62
2020-06-08T14:00:00,27.8,3.1,1001,62
2020-06-08T14:15:00,28.3,3.1,1001,62
2020-06-08T14:30:00,28.9,3.1,1001,61
2020-06-08T14:45:00,29.4,3.1,1000,61
2020-06-08T15:00:00,29.4,3.1,1000,61
2020-06-08T15:15:00,29.4,3.1,1000,61
2020-06-08T15:30:00,29.4,3.1,1000,61
2020-06-08T15:45:00,29.4,3.1,1000,61
2020-06-08T16:00:00,29.3,2.85,999,60
2020-06-08T16:15:00,29.1,2.6,999,60
2020-06-08T16:30:00,29,2.35,999,60
2020-06-08T16:45:00,28.9,2.1,999,60
2020-06-08T17:00:00,28.9,2.22,999,61
2020-06-08T17:15:00,28.9,2.35,999,61
2020-06-08T17:30:00,28.9,2.47,999,62
2020-06-08T17:45:00,28.9,2.6,999,62
2020-06-08T18:00:00,28.6,2.97,999,63
2020-06-08T18:15:00,28.4,3.34,999,64
2020-06-08T18:30:00,28.1,3.72,999,65
2020-06-08T18:45:00,27.8,4.09,999,66
2020-06-08T19:00:00,27.5,3.84,999,67
2020-06-08T19:15:00,27.3,3.59,999,68
2020-06-08T19:30:00,27,3.35,999,68
2020-06-08T19:45:00,26.7,3.1,999,69
2020-06-08T20:00:00,26.7,3.1,1000,69
2020-06-08T20:15:00,26.5,3.26,1000,69
2020-06-08T20:30:00,26.3,3.43,1000,69
2020-06-08T20:45:00,26.1,3.6,1000,69
2020-06-08T21:00:00,25.8,3.85,1000,70
2020-06-08T21:15:00,25.6,4.09,1000,71
2020-06-08T21:30:00,25.3,4.34,1000,72
2020-06-08T21:45:00,25,4.59,1000,73
2020-06-08T22:00:00,24.9,4.22,1000,75
2020-06-08T22:15:00,24.7,3.84,1000,76
2020-06-08T22:30:00,24.5,3.47,1000,77
2020-06-08T22:45:00,24.4,3.1,1001,79
2020-06-08T23:00:00,24.3,2.85,1001,79
2020-06-08T23:15:00,24.1,2.6,1001,80
2020-06-08T23:30:00,24,2.35,1001,81
2020-06-08T23:45:00,23.9,2.1,1001,81
2020-06-09T00:00:00,23.8,2.1,1000,82
2020-06-09T00:15:00,23.6,2.1,1000,83
2020-06-09T00:30:00,23.4,2.1,1000,84
2020-06-09T00:45:00,23.3,2.1,1000,84
2020-06-09T01:00:00,23.3,1.95,1000,84
2020-06-09T01:15:00,23.3,1.8,1000,84
2020-06-09T01:30:00,23.3,1.65,1000,84
2020-06-09T01:45:00,23.3,1.5,1000,84
2020-06-09T02:00:00,23.3,1.5,1001,84
2020-06-09T02:15:00,23.3,1.5,1000,84
2020-06-09T02:30:00,23.3,1.5,1000,84
2020-06-09T02:45:00,23.3,1.5,1000,84
2020-06-09T03:00:00,23.3,1.5,1000,85
2020-06-09T03:15:00,23.3,1.5,1000,86
2020-06-09T03:30:00,23.3,1.5,1000,86
2020-06-09T03:45:00,23.3,1.5,1000,87
2020-06-09T04:00:00,23.3,1.77,999,87
2020-06-09T04:15:00,23.3,2.04,999,87
2020-06-09T04:30:00,23.3,2.32,999,87
2020-06-09T04:45:00,23.3,2.6,999,87
2020-06-09T05:00:00,23.2,2.32,999,88
2020-06-09T05:15:00,23.1,2.04,999,88
2020-06-09T05:30:00,22.9,1.77,999,89
2020-06-09T05:45:00,22.8,1.5,999,90
2020-06-09T06:00:00,22.9,1.12,999,90
2020-06-09T06:15:00,23.1,0.75,1000,90
2020-06-09T06:30:00,23.2,0.37,1000,90
2020-06-09T06:45:00,23.3,1.2,1000,90
2020-06-09T07:00:00,23.4,0.37,1000,90
2020-06-09T07:15:00,23.6,0.75,1000,90
2020-06-09T07:30:00,23.8,1.12,1000,90
2020-06-09T07:45:00,23.9,1.5,1000,90
2020-06-09T08:00:00,23.9,1.5,1001,90
2020-06-09T08:15:00,23.9,1.7,1000,90
2020-06-09T08:30:00,23.9,1.9,1000,90
2020-06-09T08:45:00,23.9,2.1,1000,90
2020-06-09T09:00:00,24,2.22,1000,89
2020-06-09T09:15:00,24.1,2.35,1000,88
2020-06-09T09:30:00,24.3,2.47,1000,88
2020-06-09T09:45:00,24.4,2.6,1001,87
2020-06-09T10:00:00,24.5,2.47,1001,87
2020-06-09T10:15:00,24.7,2.35,1001,87
2020-06-09T10:30:00,24.9,2.22,1001,87
2020-06-09T10:45:00,25,2.1,1001,87
2020-06-09T11:00:00,25.1,2.1,1001,86
2020-06-09T11:15:00,25.3,2.1,1001,86
2020-06-09T11:30:00,25.4,2.1,1001,85
2020-06-09T11:45:00,25.6,2.1,1001,84
2020-06-09T12:00:00,25.9,1.8,1001,81
2020-06-09T12:15:00,26.1,1.5,1001,79
2020-06-09T12:30:00,26.6,2.04,1001,79
2020-06-09T12:45:00,27.2,2.6,1001,79
2020-06-09T13:00:00,27.9,2.72,1000,76
2020-06-09T13:15:00,28.6,2.85,1000,73
2020-06-09T13:30:00,29.3,2.97,1000,70
2020-06-09T13:45:00,30,3.1,1000,67
2020-06-09T14:00:00,30,3.1,1000,67
2020-06-09T14:15:00,29.8,2.76,1000,66
2020-06-09T14:30:00,29.6,2.43,1000,65
2020-06-09T14:45:00,29.4,2.1,999,65
2020-06-09T15:00:00,29.7,2.85,999,64
2020-06-09T15:15:00,30,3.6,999,63
2020-06-09T15:30:00,30.3,3.84,999,61
2020-06-09T15:45:00,30.6,4.09,999,60
2020-06-09T16:00:00,30.7,3.97,998,60
2020-06-09T16:15:00,30.9,3.84,998,60
2020-06-09T16:30:00,31,3.72,998,59
2020-06-09T16:45:00,31.1,3.6,998,59
2020-06-09T17:00:00,31.1,3.47,998,58
2020-06-09T17:15:00,31.1,3.35,998,58
2020-06-09T17:30:00,31.1,3.22,998,57
2020-06-09T17:45:00,31.1,3.1,998,57
2020-06-09T18:00:00,31,2.97,998,58
2020-06-09T18:15:00,30.9,2.85,998,59
2020-06-09T18:30:00,30.7,2.72,998,60
2020-06-09T18:45:00,30.6,2.6,998,60
2020-06-09T19:00:00,30.4,2.47,998,61
2020-06-09T19:15:00,30.3,2.35,998,61
2020-06-09T19:30:00,30.1,2.22,998,62
2020-06-09T19:45:00,30,2.1,998,63
2020-06-09T20:00:00,30,2.1,999,63
2020-06-09T20:15:00,29.1,3.8,999,67
2020-06-09T20:30:00,28.1,5.5,999,71
2020-06-09T20:45:00,27.2,7.2,999,76
2020-06-09T21:00:00,26.8,6.3,999,78
2020-06-09T21:15:00,26.4,5.4,999,80
2020-06-09T21:30:00,26,4.5,999,82
2020-06-09T21:45:00,25.6,3.6,1000,84
2020-06-09T22:00:00,25.6,3.72,1000,84
2020-06-09T22:15:00,25.6,3.84,1000,84
2020-06-09T22:30:00,25.6,3.97,1000,84
2020-06-09T22:45:00,25.6,4.09,1000,84
2020-06-09T23:00:00,25.4,4.09,1000,85
2020-06-09T23:15:00,25.3,4.09,1000,87
2020-06-09T23:30:00,25.1,4.09,1000,88
2020-06-09T23:45:00,25,4.09,1000,90
2020-06-10T00:00:00,25,4.09,1000,89
2020-06-10T00:15:00,25,4.09,1000,88
2020-06-10T00:30:00,25,4.09,1000,88
2020-06-10T00:45:00,25,4.09,1000,87
2020-06-10T01:00:00,24.8,3.76,1000,88
2020-06-10T01:15:00,24.6,3.43,1000,89
2020-06-10T01:30:00,24.4,3.1,1000,90
2020-06-10T01:45:00,24.4,3.6,1000,90
2020-06-10T02:00:00,24.4,3.6,1000,90
2020-06-10T02:15:00,24.3,3.76,1000,91
2020-06-10T02:30:00,24.1,3.93,999,93
2020-06-10T02:45:00,24,4.09,999,94
2020-06-10T03:00:00,24.1,4.09,999,93
2020-06-10T03:15:00,24.2,4.09,999,92
2020-06-10T03:30:00,24.3,4.09,999,91
2020-06-10T03:45:00,24.4,4.09,999,90
2020-06-10T04:00:00,24.4,3.97,999,90
2020-06-10T04:15:00,24.4,3.84,999,90
2020-06-10T04:30:00,24.4,3.72,999,90
2020-06-10T04:45:00,24.4,3.6,999,90
2020-06-10T05:00:00,24.5,3.47,999,89
2020-06-10T05:15:00,24.7,3.35,999,89
2020-06-10T05:30:00,24.9,3.22,999,88
2020-06-10T05:45:00,25,3.1,999,87
2020-06-10T06:00:00,25,3.35,999,87
2020-06-10T06:15:00,25,3.59,999,87
2020-06-10T06:30:00,25,3.84,999,87
2020-06-10T06:45:00,25,4.09,1000,87
2020-06-10T07:00:00,25,4.22,1000,87
2020-06-10T07:15:00,25,4.34,1000,87
2020-06-10T07:30:00,25,4.47,1000,87
2020-06-10T07:45:00,25,4.59,1000,87
2020-06-10T08:00:00,25,4.59,1001,87
2020-06-10T08:15:00,25.6,4.43,1001,85
2020-06-10T08:30:00,26.1,4.26,1001,83
2020-06-10T08:45:00,26.7,4.09,1001,81
2020-06-10T09:00:00,26.8,4.34,1001,80
2020-06-10T09:15:00,26.9,4.59,1001,79
2020-06-10T09:30:00,27.1,4.84,1001,78
2020-06-10T09:45:00,27.2,5.09,1001,76
2020-06-10T10:00:00,27.5,4.97,1001,75
2020-06-10T10:15:00,27.8,4.84,1001,74
2020-06-10T10:30:00,28,4.72,1001,73
2020-06-10T10:45:00,28.3,4.59,1001,72
2020-06-10T11:00:00,28.6,4.59,1000,71
2020-06-10T11:15:00,28.9,4.59,1000,70
2020-06-10T11:30:00,29.1,4.59,1000,70
2020-06-10T11:45:00,29.4,4.59,1000,69
2020-06-10T12:00:00,29.8,4.72,1000,68
2020-06-10T12:15:00,30.3,4.84,1000,67
2020-06-10T12:30:00,30.7,4.97,1000,66
2020-06-10T12:45:00,31.1,5.09,1000,65
2020-06-10T13:00:00,31.3,5.37,1000,64
2020-06-10T13:15:00,31.4,5.65,1000,63
2020-06-10T13:30:00,31.6,5.92,1000,62
2020-06-10T13:45:00,31.7,6.2,1000,61
2020-06-10T14:00:00,31.7,6.2,1000,61
2020-06-10T14:15:00,31.9,6.2,999,59
2020-06-10T14:30:00,32,6.2,999,58
2020-06-10T14:45:00,32.2,6.2,999,57
2020-06-10T15:00:00,32.2,6.2,999,57
2020-06-10T15:15:00,32.2,6.2,999,57
2020-06-10T15:30:00,32.2,6.2,999,57
2020-06-10T15:45:00,32.2,6.2,999,57
2020-06-10T16:00:00,32.2,6.2,999,57
2020-06-10T16:15:00,32.2,6.2,999,56
2020-06-10T16:30:00,32.2,6.2,998,56
2020-06-10T16:45:00,32.2,6.2,998,55
2020-06-10T17:00:00,32.1,6.2,998,56
2020-06-10T17:15:00,31.9,6.2,998,57
2020-06-10T17:30:00,31.8,6.2,998,58
2020-06-10T17:45:00,31.7,6.2,998,59
2020-06-10T18:00:00,31.1,5.92,998,62
2020-06-10T18:15:00,30.5,5.65,998,65
2020-06-10T18:30:00,30,5.37,998,68
2020-06-10T18:45:00,29.4,5.09,998,72
2020-06-10T19:00:00,28.9,5.09,998,75
2020-06-10T19:15:00,28.3,5.09,998,78
2020-06-10T19:30:00,27.8,5.09,998,81
2020-06-10T19:45:00,27.2,5.09,999,84
2020-06-10T20:00:00,27.2,5.09,999,84
2020-06-10T20:15:00,26.7,7.7,999,87
2020-06-10T20:30:00,25.4,6.95,999,90
2020-06-10T20:45:00,24,6.2,1000,94
2020-06-10T21:00:00,24.3,5.92,1000,93
2020-06-10T21:15:00,24.5,5.65,1000,92
2020-06-10T21:30:00,24.8,5.37,1000,91
2020-06-10T21:45:00,25,5.09,1000,90
2020-06-10T22:00:00,25,5.37,1000,89
2020-06-10T22:15:00,25,5.65,1000,89
2020-06-10T22:30:00,25,5.92,1000,89
2020-06-10T22:45:00,25,6.2,1001,88
2020-06-10T23:00:00,24.9,6.2,1001,89
2020-06-10T23:15:00,24.7,6.2,1001,89
2020-06-10T23:30:00,24.5,6.2,1001,90
2020-06-10T23:45:00,24.4,6.2,1001,90
2020-06-11T00:00:00,24.5,5.67,1001,89
2020-06-11T00:15:00,24.7,5.15,1001,89
2020-06-11T00:30:00,24.9,4.62,1001,88
2020-06-11T00:45:00,25,4.09,1001,87
2020-06-11T01:00:00,25,4.62,1001,87
2020-06-11T01:15:00,25,5.15,1001,87
2020-06-11T01:30:00,25,5.67,1001,87
2020-06-11T01:45:00,25,6.2,1001,87
2020-06-11T02:00:00,25,6.2,1001,87
2020-06-11T02:15:00,25,6.36,1001,87
2020-06-11T02:30:00,25,6.53,1001,87
2020-06-11T02:45:00,25,6.7,1001,87
2020-06-11T03:00:00,24.9,7.07,1001,87
2020-06-11T03:15:00,24.7,7.44,1001,87
2020-06-11T03:30:00,24.5,7.82,1001,87
2020-06-11T03:45:00,24.4,8.19,1001,87
2020-06-11T04:00:00,24.4,7.42,1001,87
2020-06-11T04:15:00,24.4,6.65,1001,87
2020-06-11T04:30:00,24.4,5.87,1001,87
2020-06-11T04:45:00,24.4,5.09,1001,87
2020-06-11T05:00:00,24.4,5.37,1001,87
2020-06-11T05:15:00,24.4,5.65,1001,87
2020-06-11T05:30:00,24.4,5.92,1001,87
2020-06-11T05:45:00,24.4,6.2,1001,87
2020-06-11T06:00:00,24.4,5.55,1001,89
2020-06-11T06:15:00,24.4,4.9,1001,90
2020-06-11T06:30:00,24.4,4.25,1001,92
2020-06-11T06:45:00,24.4,3.6,1001,93
2020-06-11T07:00:00,24.5,3.72,1001,92
2020-06-11T07:15:00,24.7,3.84,1001,91
2020-06-11T07:30:00,24.9,3.97,1001,91
2020-06-11T07:45:00,25,4.09,1002,90
2020-06-11T08:00:00,25,4.09,1002,90
2020-06-11T08:15:00,25,3.93,1002,90
2020-06-11T08:30:00,25,3.76,1002,90
2020-06-11T08:45:00,25,3.6,1002,90
2020-06-11T09:00:00,25,3.72,1002,90
2020-06-11T09:15:00,25,3.84,1002,90
2020-06-11T09:30:00,25,3.97,1002,90
2020-06-11T09:45:00,25,4.09,1002,90
2020-06-11T10:00:00,25,4.09,1002,91
2020-06-11T10:15:00,25,4.09,1002,91
2020-06-11T10:30:00,25,4.09,1002,92
2020-06-11T10:45:00,25,4.09,1002,93
2020-06-11T11:00:00,25.1,3.97,1002,93
2020-06-11T11:15:00,25.3,3.84,1002,93
2020-06-11T11:30:00,25.4,3.72,1002,93
2020-06-11T11:45:00,25.6,3.6,1002,93
2020-06-11T12:00:00,26,3.93,1002,91
2020-06-11T12:15:00,26.3,4.26,1002,89
2020-06-11T12:30:00,26.7,4.59,1002,87
2020-06-11T12:45:00,28.3,4.59,1002,82
2020-06-11T13:00:00,28.9,4.34,1002,79
2020-06-11T13:15:00,29.4,4.09,1002,77
2020-06-11T13:30:00,30,3.85,1002,74
2020-06-11T13:45:00,30.6,3.6,1002,72
2020-06-11T14:00:00,30.6,3.6,1002,72
2020-06-11T14:15:00,30.2,4.09,1002,71
2020-06-11T14:30:00,29.8,4.59,1002,70
2020-06-11T14:45:00,29.4,5.09,1002,69
2020-06-11T15:00:00,29.1,5.37,1002,71
2020-06-11T15:15:00,28.9,5.65,1002,73
2020-06-11T15:30:00,28.6,5.92,1002,75
2020-06-11T15:45:00,28.3,6.2,1002,77
2020-06-11T16:00:00,28,5.92,1002,77
2020-06-11T16:15:00,27.8,5.65,1002,78
2020-06-11T16:30:00,27.5,5.37,1002,78
2020-06-11T16:45:00,27.2,5.09,1002,79
2020-06-11T17:00:00,27.4,4.72,1001,78
2020-06-11T17:15:00,27.5,4.34,1001,77
2020-06-11T17:30:00,27.6,3.97,1001,77
2020-06-11T17:45:00,27.8,3.6,1001,76
2020-06-11T18:00:00,27.6,3.93,1001,76
2020-06-11T18:15:00,27.4,4.26,1001,76
2020-06-11T18:30:00,27.2,4.59,1002,76
2020-06-11T18:45:00,26.1,5.7,1002,79
2020-06-11T19:00:00,26,5.55,1002,80
2020-06-11T19:15:00,25.9,5.4,1002,81
2020-06-11T19:30:00,25.7,5.25,1002,83
2020-06-11T19:45:00,25.6,5.09,1002,84
2020-06-11T20:00:00,25.6,4.09,1003,81
2020-06-11T20:15:00,25.6,5.09,1003,84
2020-06-11T20:30:00,24.2,3.84,1003,87
2020-06-11T20:45:00,22.8,2.6,1003,90
2020-06-11T21:00:00,22.5,2.6,1003,90
2020-06-11T21:15:00,22.3,2.6,1003,91
2020-06-11T21:30:00,22,2.6,1003,92
2020-06-11T21:45:00,21.7,2.6,1004,93
2020-06-11T22:00:00,21.7,2.47,1003,93
2020-06-11T22:15:00,21.7,2.35,1003,93
2020-06-11T22:30:00,21.7,2.22,1003,93
2020-06-11T22:45:00,21.7,2.1,1003,93
2020-06-11T23:00:00,21.7,2.6,1003,93
2020-06-11T23:15:00,21.7,2.23,1003,94
2020-06-11T23:30:00,21.7,1.86,1003,95
2020-06-11T23:45:00,21.7,1.5,1004,96
2020-06-12T00:00:00,21.7,1.12,1004,96
2020-06-12T00:15:00,21.7,0.75,1004,96
2020-06-12T00:30:00,21.7,0.37,1004,96
2020-06-12T00:45:00,21.7,2.4,1004,96
2020-06-12T01:00:00,21.7,2.4,1004,96
2020-06-12T01:15:00,21.7,2.3,1004,96
2020-06-12T01:30:00,21.7,2.2,1004,96
2020-06-12T01:45:00,21.7,2.1,1004,96
2020-06-12T02:00:00,21.7,2,1004,96
2020-06-12T02:15:00,21.7,1.5,1004,96
2020-06-12T02:30:00,21.9,0.75,1004,94
2020-06-12T02:45:00,22.2,2,1004,93
2020-06-12T03:00:00,22.1,0.37,1004,91
2020-06-12T03:15:00,21.9,0.75,1004,88
2020-06-12T03:30:00,21.8,1.12,1004,86
2020-06-12T03:45:00,21.7,1.5,1004,84
2020-06-12T04:00:00,21.4,1.5,1004,84
2020-06-12T04:15:00,21.1,1.5,1004,84
2020-06-12T04:30:00,20.9,1.5,1004,84
2020-06-12T04:45:00,20.6,1.5,1004,83
2020-06-12T05:00:00,20.6,1.12,1004,83
2020-06-12T05:15:00,20.6,0.75,1004,82
2020-06-12T05:30:00,20.6,0.37,1004,81
2020-06-12T05:45:00,20.6,4,1004,80
2020-06-12T06:00:00,20.4,0.37,1004,80
2020-06-12T06:15:00,20.3,0.75,1005,81
2020-06-12T06:30:00,20.1,1.12,1005,81
2020-06-12T06:45:00,20,1.5,1005,81
2020-06-12T07:00:00,20.1,2.02,1005,81
2020-06-12T07:15:00,20.3,2.54,1005,82
2020-06-12T07:30:00,20.4,3.07,1005,83
2020-06-12T07:45:00,20.6,3.6,1005,83
2020-06-12T08:00:00,20.6,3.6,1005,83
2020-06-12T08:15:00,21.1,3.6,1005,81
2020-06-12T08:30:00,21.7,3.6,1005,78
2020-06-12T08:45:00,22.2,3.6,1005,76
2020-06-12T09:00:00,22.8,3.97,1005,72
2020-06-12T09:15:00,23.3,4.34,1005,68
2020-06-12T09:30:00,23.9,4.72,1005,65
2020-06-12T09:45:00,24.4,5.09,1005,62
2020-06-12T10:00:00,24.8,5.87,1005,59
2020-06-12T10:15:00,25.3,6.65,1005,56
2020-06-12T10:30:00,25.7,7.42,1005,53
2020-06-12T10:45:00,26.1,8.19,1006,50
2020-06-12T11:00:00,26.5,7.69,1006,50
2020-06-12T11:15:00,26.9,7.19,1006,49
2020-06-12T11:30:00,27.4,6.7,1006,49
2020-06-12T11:45:00,27.8,6.2,1006,48
2020-06-12T12:00:00,27.8,6.32,1005,47
2020-06-12T12:15:00,27.8,6.45,1005,46
2020-06-12T12:30:00,27.8,6.57,1005,45
2020-06-12T12:45:00,27.8,6.7,1005,43
2020-06-12T13:00:00,27.9,6.3,1005,43
2020-06-12T13:15:00,28.1,5.9,1005,43
2020-06-12T13:30:00,28.2,5.5,1005,42
2020-06-12T13:45:00,28.3,5.09,1005,42
2020-06-12T14:00:00,28.3,5.09,1005,42
2020-06-12T14:15:00,28.3,5.09,1005,42
2020-06-12T14:30:00,28.3,5.09,1004,41
2020-06-12T14:45:00,28.3,5.09,1004,41
2020-06-12T15:00:00,28.4,4.34,1004,41
2020-06-12T15:15:00,28.6,3.59,1004,42
2020-06-12T15:30:00,28.8,2.85,1004,42
2020-06-12T15:45:00,28.9,2.1,1004,42
2020-06-12T16:00:00,28.9,2.47,1004,42
2020-06-12T16:15:00,28.9,2.85,1004,42
2020-06-12T16:30:00,28.9,3.22,1003,42
2020-06-12T16:45:00,28.9,3.6,1003,42
2020-06-12T17:00:00,28.8,3.85,1003,43
2020-06-12T17:15:00,28.6,4.09,1003,43
2020-06-12T17:30:00,28.4,4.34,1003,43
2020-06-12T17:45:00,28.3,4.59,1003,44
2020-06-12T18:00:00,28.2,4.34,1003,45
2020-06-12T18:15:00,28.1,4.09,1003,45
2020-06-12T18:30:00,27.9,3.85,1003,46
2020-06-12T18:45:00,27.8,3.6,1003,47
2020-06-12T19:00:00,27.5,3.35,1003,48
2020-06-12T19:15:00,27.3,3.1,1003,49
2020-06-12T19:30:00,27,2.85,1003,50
2020-06-12T19:45:00,26.7,2.6,1003,52
2020-06-12T20:00:00,26.7,2.6,1003,52
2020-06-12T20:15:00,25.8,1.73,1003,55
2020-06-12T20:30:00,24.8,0.86,1003,59
2020-06-12T20:45:00,23.9,1.6,1003,64
2020-06-12T21:00:00,23.5,1.6,1003,66
2020-06-12T21:15:00,23,1.6,1003,68
